UID,global_production,price,slug,main_producers,name,type,id,description,products
protest-against-commercial-shrimp-farming-in-rujifi-delhi-tanzania,,,shrimps,,Shrimps,,37.0,,
protests-in-bandung-indonesia-against-plan-for-multiple-incinerators,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
contaminacion-ambiental-en-la-huaca-por-quema-de-cana-peru,,,other,,Other,,57.0,,
contaminacion-ambiental-en-la-huaca-por-quema-de-cana-peru,,,ethanol,,Ethanol,,16.0,,
contaminacion-ambiental-en-la-huaca-por-quema-de-cana-peru,,,sugar,,Sugar,,41.0,,
mulanje-massif-rare-earth-mineral-exploration-malawi,,,land,,Land,,23.0,,
mulanje-massif-rare-earth-mineral-exploration-malawi,,,aluminum-bauxite,,Aluminum/Bauxite,,1.0,,
mulanje-massif-rare-earth-mineral-exploration-malawi,,,water,,Water,,45.0,,
mulanje-massif-rare-earth-mineral-exploration-malawi,,,rare-earth,,Rare earth elements,,73.0,,
portezuelo-del-viento,,,land,,Land,,23.0,,
portezuelo-del-viento,,,electricity,,Electricity,,15.0,,
portezuelo-del-viento,,,water,,Water,,45.0,,
see-garden-varna-grab-bulgaria,,,other,,Other,,57.0,,
see-garden-varna-grab-bulgaria,,,land,,Land,,23.0,,
principle-capital-holdings-biofuel-project-in-dombe-mozambique,,,other,,Other,,57.0,,
principle-capital-holdings-biofuel-project-in-dombe-mozambique,,,ethanol,,Ethanol,,16.0,,
principle-capital-holdings-biofuel-project-in-dombe-mozambique,,,land,,Land,,23.0,,
principle-capital-holdings-biofuel-project-in-dombe-mozambique,,,sugar,,Sugar,,41.0,,
zama-zama-diamond-mining-in-kimberley-south-africa,,,diamonds,,Diamonds,,14.0,,
castilla-thermal-power-station-chile,,,crude-oil,,Crude oil,,12.0,,
castilla-thermal-power-station-chile,,,other,,Other,,57.0,,
castilla-thermal-power-station-chile,,,electricity,,Electricity,,15.0,,
castilla-thermal-power-station-chile,,,coal,,Coal,,7.0,,
yanacocha-mine-peru,,,other,,Other,,57.0,,
yanacocha-mine-peru,,,gold,,Gold,,20.0,,
ban-chaung-coal-mine-karen-state-myanmar,,,land,,Land,,23.0,,
ban-chaung-coal-mine-karen-state-myanmar,,,coal,,Coal,,7.0,,
proyecto-hidroelectrico-veracruz-mexico,,,land,,Land,,23.0,,
proyecto-hidroelectrico-veracruz-mexico,,,electricity,,Electricity,,15.0,,
proyecto-hidroelectrico-veracruz-mexico,,,water,,Water,,45.0,,
titanium-mining-in-thuan-nam-district-ninh-thuan-province-vietnam,,,other,,Other,,57.0,,
titanium-mining-in-thuan-nam-district-ninh-thuan-province-vietnam,,,water,,Water,,45.0,,
titanium-mining-in-thuan-nam-district-ninh-thuan-province-vietnam,,,rare-metals,,Rare metals,,32.0,,
2014-hazelwood-open-cut-coal-mine-fire,,,electricity,,Electricity,,15.0,,
2014-hazelwood-open-cut-coal-mine-fire,,,coal,,Coal,,7.0,,
islanders-resisting-nickel-mining-permits-wawonii-southeast-sulawesi-indonesia,,,other,,Other,,57.0,,
islanders-resisting-nickel-mining-permits-wawonii-southeast-sulawesi-indonesia,,,zinc,,Zinc,,44.0,,
sakhon-nakhon-potash-mine,,,other,,Other,,57.0,,
iron-ore-mining-and-mineroduct-grao-mogol-minas-gerais-brazil,,,iron-ore,,Iron ore,,21.0,,
controversy-over-construction-of-the-xiaonanhai-dam-along-the-yangtze-river-in-chongqing-china,,,electricity,,Electricity,,15.0,,
controversy-over-construction-of-the-xiaonanhai-dam-along-the-yangtze-river-in-chongqing-china,,,water,,Water,,45.0,,
taiji-wakayama-prefecture-dolphin-hunting-conflicts-with-anti-whaling-organizations-like-sea-shepard,,,other,,Other,,57.0,,
taiji-wakayama-prefecture-dolphin-hunting-conflicts-with-anti-whaling-organizations-like-sea-shepard,,,fish,,Fish,,18.0,,
ban-of-rat-hole-mining-in-jaintia-hills-meghalaya,,,coal,,Coal,,7.0,,
oil-spill-in-egbebiri-community-nigeria,,,crude-oil,,Crude oil,,12.0,,
oil-spill-in-egbebiri-community-nigeria,,,other,,Other,,57.0,,
lloyds-steel-iron-ore-mine-gadchiroli-maharashtra,,,iron-ore,,Iron ore,,21.0,,
ffos-y-fran-opencast-coal-mine-south-wales,,,coal,,Coal,,7.0,,
vaike-oismae-park-housing-area,,,other,,Other,,57.0,,
vaike-oismae-park-housing-area,,,land,,Land,,23.0,,
vaike-oismae-park-housing-area,,,water,,Water,,45.0,,
vaike-oismae-park-housing-area,,,timber,,Timber,,53.0,,
zezico-guajajara-killed-for-combat-logging-gangs-in-the-amazon-area-in-maranhao-brazil,,,ecosystem-services,,Ecosystem Services,,56.0,,
zezico-guajajara-killed-for-combat-logging-gangs-in-the-amazon-area-in-maranhao-brazil,,,land,,Land,,23.0,,
zezico-guajajara-killed-for-combat-logging-gangs-in-the-amazon-area-in-maranhao-brazil,,,timber,,Timber,,53.0,,
open-air-mine-exploitation-of-uranium-in-spain-portugal-border-spain,,,uranium,,Uranium,,42.0,,
motorway-to-bypass-strasbourg,,,land,,Land,,23.0,,
motorway-to-bypass-strasbourg,,,asphalt,,Asphalt,,3.0,,
contaminacion-en-la-presa-de-el-batan,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
contaminacion-en-la-presa-de-el-batan,,,land,,Land,,23.0,,
contaminacion-en-la-presa-de-el-batan,,,water,,Water,,45.0,,
leasing-of-the-cirali-coast-turkey,,,other,,Other,,57.0,,
leasing-of-the-cirali-coast-turkey,,,land,,Land,,23.0,,
pt-karya-canggih-mandiri-utama-kcmu-conflict-sumatra,,,palm-oil,,Palm oil,,30.0,,
chooz-nuclear-power-plant-meuse-river-france,,,uranium,,Uranium,,42.0,,
chooz-nuclear-power-plant-meuse-river-france,,,water,,Water,,45.0,,
ocespcc-campesinos-ecologistas-de-guerrero-mexico,,,timber,,Timber,,53.0,,
indigenous-communities-of-rio-negro-divided-over-mining-regularization-and-affected-by-commercial-cooptation-and-illegal-mining,,,copper,,Copper,,9.0,,
indigenous-communities-of-rio-negro-divided-over-mining-regularization-and-affected-by-commercial-cooptation-and-illegal-mining,,,other,,Other,,57.0,,
indigenous-communities-of-rio-negro-divided-over-mining-regularization-and-affected-by-commercial-cooptation-and-illegal-mining,,,gold,,Gold,,20.0,,
indigenous-communities-of-rio-negro-divided-over-mining-regularization-and-affected-by-commercial-cooptation-and-illegal-mining,,,land,,Land,,23.0,,
indigenous-communities-of-rio-negro-divided-over-mining-regularization-and-affected-by-commercial-cooptation-and-illegal-mining,,,diamonds,,Diamonds,,14.0,,
extension-of-tucurui-transmission-line-to-roraima-brazil,,,land,,Land,,23.0,,
extension-of-tucurui-transmission-line-to-roraima-brazil,,,electricity,,Electricity,,15.0,,
standard-gauge-railway-project-from-mombasa-to-nairobi-kenya,,,other,,Other,,57.0,,
water-rights-of-the-dineh-navajo-tribe-usa,,,electricity,,Electricity,,15.0,,
water-rights-of-the-dineh-navajo-tribe-usa,,,coal,,Coal,,7.0,,
water-rights-of-the-dineh-navajo-tribe-usa,,,water,,Water,,45.0,,
diablo-canyon-california-united-states,,,electricity,,Electricity,,15.0,,
balbina-hydroelectric-dam-amazonas-brazil,,,land,,Land,,23.0,,
balbina-hydroelectric-dam-amazonas-brazil,,,electricity,,Electricity,,15.0,,
balbina-hydroelectric-dam-amazonas-brazil,,,water,,Water,,45.0,,
marina-de-valdecanas-extremadura-spain,,,other,,Other,,57.0,,
marina-de-valdecanas-extremadura-spain,,,tourism-services,,Tourism services,,54.0,,
veracel-celulose-brazil,,,other,,Other,,57.0,,
veracel-celulose-brazil,,,eucalyptus,,Eucalyptus,,17.0,,
veracel-celulose-brazil,,,cellulose,,Cellulose,,5.0,,
adb-embankment-subproject-in-the-brahmaputra-river-of-kaziranga-assam,,,land,,Land,,23.0,,
adb-embankment-subproject-in-the-brahmaputra-river-of-kaziranga-assam,,,water,,Water,,45.0,,
amarawewa-forest-clearing-for-biofuel-sri-lanka,,,other,,Other,,57.0,,
amarawewa-forest-clearing-for-biofuel-sri-lanka,,,timber,,Timber,,53.0,,
sadr-city-radioactive-waste-iraq,,,other,,Other,,57.0,,
sadr-city-radioactive-waste-iraq,,,uranium,,Uranium,,42.0,,
800-mw-ccgt-power-plant-in-arrubal,,,natural-gas,,Natural Gas,,29.0,,
fracking-for-oil-in-mendoza-argentina,,,crude-oil,,Crude oil,,12.0,,
fracking-for-oil-in-mendoza-argentina,,,water,,Water,,45.0,,
toxic-spill-from-mining-company-belonging-to-grupo-mexico-sonora-mexico,,,copper,,Copper,,9.0,,
toxic-spill-from-mining-company-belonging-to-grupo-mexico-sonora-mexico,,,water,,Water,,45.0,,
gasdotto-rete-adriatica-brindisi-minerbio-e-centrale-di-compressione-di-sulmona,,,natural-gas,,Natural Gas,,29.0,,
national-grid-pipeline-in-north-brooklyn,,,industrial-waste,,Industrial waste,,49.0,,
national-grid-pipeline-in-north-brooklyn,,,land,,Land,,23.0,,
national-grid-pipeline-in-north-brooklyn,,,natural-gas,,Natural Gas,,29.0,,
pungarayacu-oil-block-ecuador,,,crude-oil,,Crude oil,,12.0,,
pungarayacu-oil-block-ecuador,,,other,,Other,,57.0,,
golfech-nuclear-power-plant-france,,,electricity,,Electricity,,15.0,,
golfech-nuclear-power-plant-france,,,uranium,,Uranium,,42.0,,
golfech-nuclear-power-plant-france,,,water,,Water,,45.0,,
angangueo-community-vs-grupo-mexico-michoacan,,,other,,Other,,57.0,,
angangueo-community-vs-grupo-mexico-michoacan,,,gold,,Gold,,20.0,,
angangueo-community-vs-grupo-mexico-michoacan,,,lead,,Lead,,24.0,,
angangueo-community-vs-grupo-mexico-michoacan,,,zinc,,Zinc,,44.0,,
angangueo-community-vs-grupo-mexico-michoacan,,,silver,,Silver,,38.0,,
remunicipalisation-and-anti-privatization-movement-in-barcelona1,,,water,,Water,,45.0,,
the-retreat-from-monsanto-bt-cotton-burkina-faso,,,cotton,,Cotton,,11.0,,
parque-eolico-pililin-cciona-energia-chile-spa,,,electricity,,Electricity,,15.0,,
gungormez-and-bahcekoy-quartzite-mine,,,other,,Other,,57.0,,
gungormez-and-bahcekoy-quartzite-mine,,,sand-gravel,,"Sand, gravel",,36.0,,
conflicto-por-los-derechos-de-concesion-de-la-mina-vibora-entre-los-municipios-de-betanzos-y-tacobamba,,,silver,,Silver,,38.0,,
thervoy-sez-tn-india,,,land,,Land,,23.0,,
thervoy-sez-tn-india,,,water,,Water,,45.0,,
dakota-access-pipeline,,,crude-oil,,Crude oil,,12.0,,
dakota-access-pipeline,,,land,,Land,,23.0,,
church-construction-in-the-savicas-park-croatia,,,land,,Land,,23.0,,
mangrove-forest-destroyed-by-shell-in-the-niger-delta-nigeria,,,crude-oil,,Crude oil,,12.0,,
mangrove-forest-destroyed-by-shell-in-the-niger-delta-nigeria,,,other,,Other,,57.0,,
cochiti-dam-new-mexico,,,tourism-services,,Tourism services,,54.0,,
cochiti-dam-new-mexico,,,land,,Land,,23.0,,
cochiti-dam-new-mexico,,,water,,Water,,45.0,,
south-korean-conglomerate-posco-daewoo-oil-palm-expansion-indonesia,,,palm-oil,,Palm oil,,30.0,,
south-korean-conglomerate-posco-daewoo-oil-palm-expansion-indonesia,,,land,,Land,,23.0,,
marcopper-placer-dome-mining-disaster-marinduque-island-philippines,,,copper,,Copper,,9.0,,
marcopper-placer-dome-mining-disaster-marinduque-island-philippines,,,gold,,Gold,,20.0,,
marcopper-placer-dome-mining-disaster-marinduque-island-philippines,,,silver,,Silver,,38.0,,
imperial-metals-mount-polley-mine,,,copper,,Copper,,9.0,,
imperial-metals-mount-polley-mine,,,gold,,Gold,,20.0,,
oil-leak-in-mauritus-islands-is-threatenind-nature-and-local-peoples-health,,,crude-oil,,Crude oil,,12.0,,
oil-leak-in-mauritus-islands-is-threatenind-nature-and-local-peoples-health,,,other,,Other,,57.0,,
oil-leak-in-mauritus-islands-is-threatenind-nature-and-local-peoples-health,,,tourism-services,,Tourism services,,54.0,,
fainu-airport,,,land,,Land,,23.0,,
fainu-airport,,,sand-gravel,,"Sand, gravel",,36.0,,
potosi-san-bartolome-estabilidad-geologica-del-cerro-rico-patrimonio-de-la-humanidad-bolivia,,,other,,Other,,57.0,,
potosi-san-bartolome-estabilidad-geologica-del-cerro-rico-patrimonio-de-la-humanidad-bolivia,,,silver,,Silver,,38.0,,
lex-covid-developments-poland,,,land,,Land,,23.0,,
land-grabbing-in-panama-by-navy-and-special-task-force-stf,,,tourism-services,,Tourism services,,54.0,,
land-grabbing-in-panama-by-navy-and-special-task-force-stf,,,land,,Land,,23.0,,
busanga-dam-on-lualaba-river-drc,,,copper,,Copper,,9.0,,
busanga-dam-on-lualaba-river-drc,,,other,,Other,,57.0,,
busanga-dam-on-lualaba-river-drc,,,land,,Land,,23.0,,
busanga-dam-on-lualaba-river-drc,,,electricity,,Electricity,,15.0,,
busanga-dam-on-lualaba-river-drc,,,water,,Water,,45.0,,
pescadores-de-sechura-contra-exploracion-petrolera-peru,,,natural-gas,,Natural Gas,,29.0,,
puerto-las-americas-grupo-daabon-bahia-de-taganga-colombia,,,crude-oil,,Crude oil,,12.0,,
puerto-las-americas-grupo-daabon-bahia-de-taganga-colombia,,,ethanol,,Ethanol,,16.0,,
puerto-las-americas-grupo-daabon-bahia-de-taganga-colombia,,,palm-oil,,Palm oil,,30.0,,
puerto-las-americas-grupo-daabon-bahia-de-taganga-colombia,,,chemical-products,,Chemical products,,50.0,,
white-mesa-uranium-mill-utah-usa,,,other,,Other,,57.0,,
white-mesa-uranium-mill-utah-usa,,,industrial-waste,,Industrial waste,,49.0,,
white-mesa-uranium-mill-utah-usa,,,uranium,,Uranium,,42.0,,
desaguadero-oil-spill-transredes-s-a-bolivia,,,crude-oil,,Crude oil,,12.0,,
petaquilla-panama,,,copper,,Copper,,9.0,,
petaquilla-panama,,,gold,,Gold,,20.0,,
petaquilla-panama,,,silver,,Silver,,38.0,,
petaquilla-panama,,,molybdenum,,Molybdenum,,69.0,,
fishmeal-factory-emissions-in-hout-bay-south-africa,,,fish,,Fish,,18.0,,
hazardous-garbage-dumping-and-new-waste-to-energy-projects-in-colombo-sri-lanka,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
hazardous-garbage-dumping-and-new-waste-to-energy-projects-in-colombo-sri-lanka,,,land,,Land,,23.0,,
hazardous-garbage-dumping-and-new-waste-to-energy-projects-in-colombo-sri-lanka,,,recycled-metals,,Recycled Metals,,33.0,,
hazardous-garbage-dumping-and-new-waste-to-energy-projects-in-colombo-sri-lanka,,,electricity,,Electricity,,15.0,,
hazardous-garbage-dumping-and-new-waste-to-energy-projects-in-colombo-sri-lanka,,,e-waste,,E-waste,,48.0,,
shuangma-no-coal-mine-ningxia-china,,,coal,,Coal,,7.0,,
shuangma-no-coal-mine-ningxia-china,,,water,,Water,,45.0,,
jakarta-indonesia-anti-privatization-of-water-supply-and-remunicipalisation-struggle,,,water,,Water,,45.0,,
sime-darby-plantations-liberia,,,other,,Other,,57.0,,
sime-darby-plantations-liberia,,,palm-oil,,Palm oil,,30.0,,
protest-for-ancient-water-management-zayandeh-roud-river-iran,,,electricity,,Electricity,,15.0,,
protest-for-ancient-water-management-zayandeh-roud-river-iran,,,water,,Water,,45.0,,
disputas-de-los-indigenas-del-alto-paragua-en-torno-a-la-mineria-ilegal-en-sus-territorios,,,gold,,Gold,,20.0,,
disputas-de-los-indigenas-del-alto-paragua-en-torno-a-la-mineria-ilegal-en-sus-territorios,,,diamonds,,Diamonds,,14.0,,
illegal-iron-ore-mine-on-bangka-island-in-the-coral-triangle-sulawesi-indonesia,,,iron-ore,,Iron ore,,21.0,,
agrochemical-pesticides-and-kidney-related-diseases-in-sri-lanka,,,pesticides,,Pesticides,,51.0,,
lowell-mining-company-in-shuar-territory-ecuador,,,copper,,Copper,,9.0,,
lowell-mining-company-in-shuar-territory-ecuador,,,other,,Other,,57.0,,
ongi-river-movement-mongolia,,,gold,,Gold,,20.0,,
pocem-hydropower-dam-albania,,,land,,Land,,23.0,,
pocem-hydropower-dam-albania,,,electricity,,Electricity,,15.0,,
pocem-hydropower-dam-albania,,,water,,Water,,45.0,,
brad-polymetallic-ores-including-gold,,,gold,,Gold,,20.0,,
reppardfjord-nussir-case,,,copper,,Copper,,9.0,,
criminal-groups-land-grabbing-farms-and-protected-woodlands-for-avocado-production-in-uruapan-michoacan-mexico,,,land,,Land,,23.0,,
criminal-groups-land-grabbing-farms-and-protected-woodlands-for-avocado-production-in-uruapan-michoacan-mexico,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
criminal-groups-land-grabbing-farms-and-protected-woodlands-for-avocado-production-in-uruapan-michoacan-mexico,,,timber,,Timber,,53.0,,
urra-dam-on-the-sinu-river-colombia,,,land,,Land,,23.0,,
urra-dam-on-the-sinu-river-colombia,,,electricity,,Electricity,,15.0,,
urra-dam-on-the-sinu-river-colombia,,,water,,Water,,45.0,,
lead-poisoning-caused-by-jiaozuo-oriental-gold-and-lead-co-ltd-henan-china,,,other,,Other,,57.0,,
lead-poisoning-caused-by-jiaozuo-oriental-gold-and-lead-co-ltd-henan-china,,,gold,,Gold,,20.0,,
lead-poisoning-caused-by-jiaozuo-oriental-gold-and-lead-co-ltd-henan-china,,,land,,Land,,23.0,,
lead-poisoning-caused-by-jiaozuo-oriental-gold-and-lead-co-ltd-henan-china,,,lead,,Lead,,24.0,,
lead-poisoning-caused-by-jiaozuo-oriental-gold-and-lead-co-ltd-henan-china,,,silver,,Silver,,38.0,,
seeds-and-the-grey-areas-of-the-european-law-in-austria,,,other,,Other,,57.0,,
seeds-and-the-grey-areas-of-the-european-law-in-austria,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
hindustan-unilever-thermometer-factory-kodaikanal-tamil-nadu-india,,,other,,Other,,57.0,,
hindustan-unilever-thermometer-factory-kodaikanal-tamil-nadu-india,,,manufactured-products,,Manufactured Products,,27.0,,
embassador-bridge,,,land,,Land,,23.0,,
barbuda-ocean-club,,,other,,Other,,57.0,,
barbuda-ocean-club,,,tourism-services,,Tourism services,,54.0,,
a2-motorway-portugal,,,other,,Other,,57.0,,
a2-motorway-portugal,,,biological-resources,,Biological resources,,46.0,,
threats-facing-the-tana-river-primate-reserve-kenya,,,biological-resources,,Biological resources,,46.0,,
uzere-community-protest-against-shell-nigeria,,,crude-oil,,Crude oil,,12.0,,
uzere-community-protest-against-shell-nigeria,,,other,,Other,,57.0,,
lucha-binacional-contra-la-cadena-de-proyectos-hidroelectricos-en-el-rio-usumacinta-mexico-y-guatemala,,,land,,Land,,23.0,,
lucha-binacional-contra-la-cadena-de-proyectos-hidroelectricos-en-el-rio-usumacinta-mexico-y-guatemala,,,electricity,,Electricity,,15.0,,
lucha-binacional-contra-la-cadena-de-proyectos-hidroelectricos-en-el-rio-usumacinta-mexico-y-guatemala,,,water,,Water,,45.0,,
thermal-power-plants-in-sapeacu-brazil,,,other,,Other,,57.0,,
thermal-power-plants-in-sapeacu-brazil,,,electricity,,Electricity,,15.0,,
overfishing-and-illegal-fishing-in-casamance-senegal,,,fish,,Fish,,18.0,,
contaminacion-por-asbesto-cemento-colombia,,,asbestos,,Asbestos,,2.0,,
proyecto-minero-el-transito-honduras,,,gold,,Gold,,20.0,,
violations-of-the-cano-tiburones-reserve,,,other,,Other,,57.0,,
violations-of-the-cano-tiburones-reserve,,,electricity,,Electricity,,15.0,,
violations-of-the-cano-tiburones-reserve,,,biological-resources,,Biological resources,,46.0,,
violations-of-the-cano-tiburones-reserve,,,water,,Water,,45.0,,
himalayan-ski-village,,,tourism-services,,Tourism services,,54.0,,
himalayan-ski-village,,,land,,Land,,23.0,,
ogms,,,coffee,,Coffee,,8.0,,
ogms,,,other,,Other,,57.0,,
ogms,,,wheat,,Wheat,,43.0,,
ogms,,,cotton,,Cotton,,11.0,,
ogms,,,soybeans,,Soybeans,,39.0,,
ogms,,,biological-resources,,Biological resources,,46.0,,
ogms,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
ogms,,,corn-maize,,Corn/Maize,,10.0,,
ogms,,,rice,,Rice,,34.0,,
bahi-manyoni-uranium-mining,,,gold,,Gold,,20.0,,
redd-conflicts-in-oddar-meanchey-community-forest-cambodia,,,land,,Land,,23.0,,
redd-conflicts-in-oddar-meanchey-community-forest-cambodia,,,carbon-offsets,,Carbon offsets,,4.0,,
redd-conflicts-in-oddar-meanchey-community-forest-cambodia,,,timber,,Timber,,53.0,,
nuclear-waste-storage-in-scanzano-jonico,,,other,,Other,,57.0,,
nuclear-waste-storage-in-scanzano-jonico,,,industrial-waste,,Industrial waste,,49.0,,
nuclear-waste-storage-in-scanzano-jonico,,,uranium,,Uranium,,42.0,,
mobilizing-against-environmental-injustices-post-katrina-new-orleans-east-louisiana-us,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
mobilizing-against-environmental-injustices-post-katrina-new-orleans-east-louisiana-us,,,industrial-waste,,Industrial waste,,49.0,,
shukruti-georgian-manganese,,,other,,Other,,57.0,,
expo-2015-italy,,,tourism-services,,Tourism services,,54.0,,
expo-2015-italy,,,land,,Land,,23.0,,
expo-2015-italy,,,water,,Water,,45.0,,
biodiversity-conservation-in-the-sacred-tsum-valley-in-gorkha-district-nepal,,,tourism-services,,Tourism services,,54.0,,
biodiversity-conservation-in-the-sacred-tsum-valley-in-gorkha-district-nepal,,,land,,Land,,23.0,,
biodiversity-conservation-in-the-sacred-tsum-valley-in-gorkha-district-nepal,,,biological-resources,,Biological resources,,46.0,,
biodiversity-conservation-in-the-sacred-tsum-valley-in-gorkha-district-nepal,,,live-animals,,Live Animals,,26.0,,
crisis-del-agua-en-la-zona-metropolitana-de-monterrey-mexico,,,water,,Water,,45.0,,
crisis-del-agua-en-la-zona-metropolitana-de-monterrey-mexico,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
hanakon-thermal-power-project-karnataka-india,,,land,,Land,,23.0,,
hanakon-thermal-power-project-karnataka-india,,,electricity,,Electricity,,15.0,,
hanakon-thermal-power-project-karnataka-india,,,coal,,Coal,,7.0,,
