UID,languages
european-fishing-vessels-in-western-sahara,ar
european-fishing-vessels-in-western-sahara,fr
european-fishing-vessels-in-western-sahara,it
european-fishing-vessels-in-western-sahara,cn
european-fishing-vessels-in-western-sahara,tr
european-fishing-vessels-in-western-sahara,es
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,en
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,it
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,cn
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,tr
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,fr
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,es
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,ar
ixtoc-gigantic-oil-spill-campeche-mexico,it
ixtoc-gigantic-oil-spill-campeche-mexico,tr
ixtoc-gigantic-oil-spill-campeche-mexico,ar
ixtoc-gigantic-oil-spill-campeche-mexico,fr
ixtoc-gigantic-oil-spill-campeche-mexico,cn
ixtoc-gigantic-oil-spill-campeche-mexico,es
ixtoc-gigantic-oil-spill-campeche-mexico,en
citizens-against-coal,it
citizens-against-coal,en
citizens-against-coal,tr
citizens-against-coal,fr
citizens-against-coal,ar
citizens-against-coal,es
citizens-against-coal,cn
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,tr
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,ar
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,fr
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,it
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,es
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,cn
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,en
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,en
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,it
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,es
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,tr
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,cn
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,fr
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,ar
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,en
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,es
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,tr
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,ar
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,cn
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,it
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,fr
fish-processing-plant-senegal,en
fish-processing-plant-senegal,cn
fish-processing-plant-senegal,ar
fish-processing-plant-senegal,tr
fish-processing-plant-senegal,es
fish-processing-plant-senegal,fr
fish-processing-plant-senegal,it
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,en
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,it
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,tr
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,es
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,fr
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,ar
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,cn
namakhvani-hpp-dam-in-kutaisi-georgia,ar
namakhvani-hpp-dam-in-kutaisi-georgia,es
namakhvani-hpp-dam-in-kutaisi-georgia,tr
namakhvani-hpp-dam-in-kutaisi-georgia,cn
namakhvani-hpp-dam-in-kutaisi-georgia,it
namakhvani-hpp-dam-in-kutaisi-georgia,fr
namakhvani-hpp-dam-in-kutaisi-georgia,en
nuweiba-power-plant-egypt,ar
nuweiba-power-plant-egypt,es
nuweiba-power-plant-egypt,en
nuweiba-power-plant-egypt,it
nuweiba-power-plant-egypt,tr
nuweiba-power-plant-egypt,fr
nuweiba-power-plant-egypt,cn
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,cn
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,fr
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,it
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,ar
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,en
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,tr
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,es
acueducto-rio-pance-cali-colombia,en
acueducto-rio-pance-cali-colombia,es
acueducto-rio-pance-cali-colombia,tr
acueducto-rio-pance-cali-colombia,fr
acueducto-rio-pance-cali-colombia,it
acueducto-rio-pance-cali-colombia,ar
acueducto-rio-pance-cali-colombia,cn
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,en
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,it
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,tr
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,ar
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,cn
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,fr
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,es
illegal-hunting-at-the-strait-of-messina-italy,ar
illegal-hunting-at-the-strait-of-messina-italy,cn
illegal-hunting-at-the-strait-of-messina-italy,es
illegal-hunting-at-the-strait-of-messina-italy,fr
illegal-hunting-at-the-strait-of-messina-italy,it
illegal-hunting-at-the-strait-of-messina-italy,en
illegal-hunting-at-the-strait-of-messina-italy,tr
surui-forest-carbon-project,en
surui-forest-carbon-project,it
surui-forest-carbon-project,tr
surui-forest-carbon-project,cn
surui-forest-carbon-project,es
surui-forest-carbon-project,fr
surui-forest-carbon-project,ar
dumping-garbage-in-colombo,cn
dumping-garbage-in-colombo,tr
dumping-garbage-in-colombo,es
dumping-garbage-in-colombo,fr
dumping-garbage-in-colombo,it
dumping-garbage-in-colombo,ar
dumping-garbage-in-colombo,en
pulau-pari,es
pulau-pari,tr
pulau-pari,fr
pulau-pari,ar
pulau-pari,en
pulau-pari,it
pulau-pari,cn
extraccion-de-materiales-cemex-payande-colombia,en
extraccion-de-materiales-cemex-payande-colombia,ar
extraccion-de-materiales-cemex-payande-colombia,tr
extraccion-de-materiales-cemex-payande-colombia,cn
extraccion-de-materiales-cemex-payande-colombia,es
extraccion-de-materiales-cemex-payande-colombia,fr
extraccion-de-materiales-cemex-payande-colombia,it
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,ar
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,it
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,es
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,en
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,cn
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,fr
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,tr
recrecimiento-embalse-de-yesa-spain,en
recrecimiento-embalse-de-yesa-spain,fr
recrecimiento-embalse-de-yesa-spain,ar
recrecimiento-embalse-de-yesa-spain,cn
recrecimiento-embalse-de-yesa-spain,es
recrecimiento-embalse-de-yesa-spain,tr
recrecimiento-embalse-de-yesa-spain,it
uwa-exploracion-petrolera-en-su-territorio-colombia,en
uwa-exploracion-petrolera-en-su-territorio-colombia,tr
uwa-exploracion-petrolera-en-su-territorio-colombia,it
uwa-exploracion-petrolera-en-su-territorio-colombia,es
uwa-exploracion-petrolera-en-su-territorio-colombia,cn
uwa-exploracion-petrolera-en-su-territorio-colombia,fr
uwa-exploracion-petrolera-en-su-territorio-colombia,ar
bribri-mineria-costa-rica,en
bribri-mineria-costa-rica,tr
bribri-mineria-costa-rica,ar
bribri-mineria-costa-rica,es
bribri-mineria-costa-rica,fr
bribri-mineria-costa-rica,it
bribri-mineria-costa-rica,cn
dar-es-salaam-water-management-tanzania,en
dar-es-salaam-water-management-tanzania,cn
dar-es-salaam-water-management-tanzania,ar
dar-es-salaam-water-management-tanzania,es
dar-es-salaam-water-management-tanzania,tr
dar-es-salaam-water-management-tanzania,it
dar-es-salaam-water-management-tanzania,fr
three-mile-island-united-states,en
three-mile-island-united-states,tr
three-mile-island-united-states,cn
three-mile-island-united-states,es
three-mile-island-united-states,it
three-mile-island-united-states,ar
three-mile-island-united-states,fr
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,en
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,tr
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,ar
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,es
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,it
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,cn
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,fr
ban-on-onshore-fracking-in-nova-scotia,en
ban-on-onshore-fracking-in-nova-scotia,ar
ban-on-onshore-fracking-in-nova-scotia,it
ban-on-onshore-fracking-in-nova-scotia,fr
ban-on-onshore-fracking-in-nova-scotia,cn
ban-on-onshore-fracking-in-nova-scotia,tr
ban-on-onshore-fracking-in-nova-scotia,es
reque-planta-de-lixiviacion-de-la-granja-peru,en
reque-planta-de-lixiviacion-de-la-granja-peru,it
reque-planta-de-lixiviacion-de-la-granja-peru,tr
reque-planta-de-lixiviacion-de-la-granja-peru,cn
reque-planta-de-lixiviacion-de-la-granja-peru,ar
reque-planta-de-lixiviacion-de-la-granja-peru,fr
reque-planta-de-lixiviacion-de-la-granja-peru,es
vasai-creek-mumbai,en
vasai-creek-mumbai,cn
vasai-creek-mumbai,fr
vasai-creek-mumbai,ar
vasai-creek-mumbai,it
vasai-creek-mumbai,es
vasai-creek-mumbai,tr
mechanized-sand-mining-in-the-maha-oya-sri-lanka,ar
mechanized-sand-mining-in-the-maha-oya-sri-lanka,fr
mechanized-sand-mining-in-the-maha-oya-sri-lanka,it
mechanized-sand-mining-in-the-maha-oya-sri-lanka,en
mechanized-sand-mining-in-the-maha-oya-sri-lanka,cn
mechanized-sand-mining-in-the-maha-oya-sri-lanka,tr
mechanized-sand-mining-in-the-maha-oya-sri-lanka,es
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,en
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,ar
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,tr
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,cn
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,it
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,es
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,fr
mayrouba-sand-quarries-lebanon,tr
mayrouba-sand-quarries-lebanon,ar
mayrouba-sand-quarries-lebanon,it
mayrouba-sand-quarries-lebanon,es
mayrouba-sand-quarries-lebanon,en
mayrouba-sand-quarries-lebanon,cn
mayrouba-sand-quarries-lebanon,fr
nalgonda-uranium-mining-andhra-pradesh-india,ar
nalgonda-uranium-mining-andhra-pradesh-india,cn
nalgonda-uranium-mining-andhra-pradesh-india,en
nalgonda-uranium-mining-andhra-pradesh-india,it
nalgonda-uranium-mining-andhra-pradesh-india,fr
nalgonda-uranium-mining-andhra-pradesh-india,tr
nalgonda-uranium-mining-andhra-pradesh-india,es
silicosis-victims-of-stone-quarries-in-rajasthan-india,ar
silicosis-victims-of-stone-quarries-in-rajasthan-india,cn
silicosis-victims-of-stone-quarries-in-rajasthan-india,tr
silicosis-victims-of-stone-quarries-in-rajasthan-india,fr
silicosis-victims-of-stone-quarries-in-rajasthan-india,es
silicosis-victims-of-stone-quarries-in-rajasthan-india,it
silicosis-victims-of-stone-quarries-in-rajasthan-india,en
heavy-polluting-transit-in-massachusetts-usa,en
heavy-polluting-transit-in-massachusetts-usa,es
heavy-polluting-transit-in-massachusetts-usa,tr
heavy-polluting-transit-in-massachusetts-usa,ar
heavy-polluting-transit-in-massachusetts-usa,cn
heavy-polluting-transit-in-massachusetts-usa,it
heavy-polluting-transit-in-massachusetts-usa,fr
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,ar
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,fr
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,es
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,en
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,tr
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,cn
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,it
beach-erosion-in-rafah-palestine,cn
beach-erosion-in-rafah-palestine,it
beach-erosion-in-rafah-palestine,tr
beach-erosion-in-rafah-palestine,fr
beach-erosion-in-rafah-palestine,ar
beach-erosion-in-rafah-palestine,en
beach-erosion-in-rafah-palestine,es
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,tr
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,es
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,fr
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,it
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,en
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,cn
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,ar
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,en
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,tr
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,es
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,fr
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,ar
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,it
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,cn
climate-change-displacement-of-native-alaskans-usa,it
climate-change-displacement-of-native-alaskans-usa,es
climate-change-displacement-of-native-alaskans-usa,cn
climate-change-displacement-of-native-alaskans-usa,en
climate-change-displacement-of-native-alaskans-usa,ar
climate-change-displacement-of-native-alaskans-usa,tr
climate-change-displacement-of-native-alaskans-usa,fr
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,en
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,es
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,ar
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,cn
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,fr
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,tr
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,it
remediation-of-palic-lake,en
remediation-of-palic-lake,es
remediation-of-palic-lake,fr
remediation-of-palic-lake,ar
remediation-of-palic-lake,tr
remediation-of-palic-lake,cn
remediation-of-palic-lake,it
law-enforcers-grab-childrens-park-bangladesh,en
law-enforcers-grab-childrens-park-bangladesh,tr
law-enforcers-grab-childrens-park-bangladesh,ar
law-enforcers-grab-childrens-park-bangladesh,es
law-enforcers-grab-childrens-park-bangladesh,fr
law-enforcers-grab-childrens-park-bangladesh,cn
law-enforcers-grab-childrens-park-bangladesh,it
extraccion-de-materiales-rio-la-vieja-colombia,en
extraccion-de-materiales-rio-la-vieja-colombia,it
extraccion-de-materiales-rio-la-vieja-colombia,tr
extraccion-de-materiales-rio-la-vieja-colombia,ar
extraccion-de-materiales-rio-la-vieja-colombia,cn
extraccion-de-materiales-rio-la-vieja-colombia,fr
extraccion-de-materiales-rio-la-vieja-colombia,es
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,tr
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,cn
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,fr
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,it
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,en
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,es
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,ar
extraccion-de-materiales-en-rio-luisa-colombia,en
extraccion-de-materiales-en-rio-luisa-colombia,it
extraccion-de-materiales-en-rio-luisa-colombia,tr
extraccion-de-materiales-en-rio-luisa-colombia,ar
extraccion-de-materiales-en-rio-luisa-colombia,cn
extraccion-de-materiales-en-rio-luisa-colombia,es
extraccion-de-materiales-en-rio-luisa-colombia,fr
contaminacion-de-agua-con-metales-pesados-en-poncitlan-jalisco,en
contaminacion-de-agua-con-metales-pesados-en-poncitlan-jalisco,fr
contaminacion-de-agua-con-metales-pesados-en-poncitlan-jalisco,cn
contaminacion-de-agua-con-metales-pesados-en-poncitlan-jalisco,ar
contaminacion-de-agua-con-metales-pesados-en-poncitlan-jalisco,tr
contaminacion-de-agua-con-metales-pesados-en-poncitlan-jalisco,es
contaminacion-de-agua-con-metales-pesados-en-poncitlan-jalisco,it
london-array-offshore-wind-farm-united-kingdom,fr
london-array-offshore-wind-farm-united-kingdom,es
london-array-offshore-wind-farm-united-kingdom,it
london-array-offshore-wind-farm-united-kingdom,ar
london-array-offshore-wind-farm-united-kingdom,cn
london-array-offshore-wind-farm-united-kingdom,en
london-array-offshore-wind-farm-united-kingdom,tr
tiradero,en
tiradero,cn
tiradero,fr
tiradero,ar
tiradero,tr
tiradero,it
tiradero,es
extreme-heat-events-phoenix-arizona-usa,cn
extreme-heat-events-phoenix-arizona-usa,tr
extreme-heat-events-phoenix-arizona-usa,it
extreme-heat-events-phoenix-arizona-usa,ar
extreme-heat-events-phoenix-arizona-usa,en
extreme-heat-events-phoenix-arizona-usa,fr
extreme-heat-events-phoenix-arizona-usa,es
roma-families-fear-displacement-due-to-construction-of-an-ecoduct-across-national-road-svrcinovec-slovakia,it
roma-families-fear-displacement-due-to-construction-of-an-ecoduct-across-national-road-svrcinovec-slovakia,en
roma-families-fear-displacement-due-to-construction-of-an-ecoduct-across-national-road-svrcinovec-slovakia,fr
roma-families-fear-displacement-due-to-construction-of-an-ecoduct-across-national-road-svrcinovec-slovakia,ar
roma-families-fear-displacement-due-to-construction-of-an-ecoduct-across-national-road-svrcinovec-slovakia,cn
roma-families-fear-displacement-due-to-construction-of-an-ecoduct-across-national-road-svrcinovec-slovakia,es
