UID,name,environmental_impact
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Global warming,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Loss of landscape/aesthetic degradation,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Loss of landscape/aesthetic degradation,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Noise pollution,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Air pollution,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,"Biodiversity loss (wildlife, agro-diversity)",
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Noise pollution,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Fires,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Desertification/Drought,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Fires,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Oil spills,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Global warming,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Oil spills,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Deforestation and loss of vegetation cover,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Deforestation and loss of vegetation cover,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Loss of landscape/aesthetic degradation,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Noise pollution,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Fires,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Groundwater pollution or depletion,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Groundwater pollution or depletion,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Oil spills,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Reduced ecological / hydrological connectivity,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Deforestation and loss of vegetation cover,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Reduced ecological / hydrological connectivity,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Groundwater pollution or depletion,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Reduced ecological / hydrological connectivity,
recrecimiento-embalse-de-yesa-spain,"Biodiversity loss (wildlife, agro-diversity)",
recrecimiento-embalse-de-yesa-spain,Loss of landscape/aesthetic degradation,
recrecimiento-embalse-de-yesa-spain,Soil erosion,
recrecimiento-embalse-de-yesa-spain,Large-scale disturbance of hydro and geological systems,
recrecimiento-embalse-de-yesa-spain,Reduced ecological / hydrological connectivity,
recrecimiento-embalse-de-yesa-spain,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
uwa-exploracion-petrolera-en-su-territorio-colombia,Air pollution,
uwa-exploracion-petrolera-en-su-territorio-colombia,"Biodiversity loss (wildlife, agro-diversity)",
uwa-exploracion-petrolera-en-su-territorio-colombia,Desertification/Drought,
uwa-exploracion-petrolera-en-su-territorio-colombia,Food insecurity (crop damage),
uwa-exploracion-petrolera-en-su-territorio-colombia,Global warming,
uwa-exploracion-petrolera-en-su-territorio-colombia,Loss of landscape/aesthetic degradation,
uwa-exploracion-petrolera-en-su-territorio-colombia,Noise pollution,
uwa-exploracion-petrolera-en-su-territorio-colombia,Soil contamination,
uwa-exploracion-petrolera-en-su-territorio-colombia,Soil erosion,
uwa-exploracion-petrolera-en-su-territorio-colombia,Oil spills,
uwa-exploracion-petrolera-en-su-territorio-colombia,Deforestation and loss of vegetation cover,
uwa-exploracion-petrolera-en-su-territorio-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
uwa-exploracion-petrolera-en-su-territorio-colombia,Groundwater pollution or depletion,
uwa-exploracion-petrolera-en-su-territorio-colombia,Large-scale disturbance of hydro and geological systems,
uwa-exploracion-petrolera-en-su-territorio-colombia,Reduced ecological / hydrological connectivity,
bribri-mineria-costa-rica,"Biodiversity loss (wildlife, agro-diversity)",
bribri-mineria-costa-rica,Desertification/Drought,
bribri-mineria-costa-rica,Loss of landscape/aesthetic degradation,
bribri-mineria-costa-rica,Soil contamination,
bribri-mineria-costa-rica,Deforestation and loss of vegetation cover,
bribri-mineria-costa-rica,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
bribri-mineria-costa-rica,Groundwater pollution or depletion,
bribri-mineria-costa-rica,Large-scale disturbance of hydro and geological systems,
bribri-mineria-costa-rica,Mine tailing spills,
dar-es-salaam-water-management-tanzania,Groundwater pollution or depletion,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,"Biodiversity loss (wildlife, agro-diversity)",
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,"Floods (river, coastal, mudflow)",
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Food insecurity (crop damage),
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Loss of landscape/aesthetic degradation,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Soil erosion,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Deforestation and loss of vegetation cover,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Groundwater pollution or depletion,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Large-scale disturbance of hydro and geological systems,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Reduced ecological / hydrological connectivity,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,Soil contamination,
isle-de-jean-charles-louisiana-sea-level-rise-and-tribal-relocation,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
vasai-creek-mumbai,"Biodiversity loss (wildlife, agro-diversity)",
vasai-creek-mumbai,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
vasai-creek-mumbai,Other Environmental impacts,
vasai-creek-mumbai,Reduced ecological / hydrological connectivity,
mechanized-sand-mining-in-the-maha-oya-sri-lanka,Loss of landscape/aesthetic degradation,
mechanized-sand-mining-in-the-maha-oya-sri-lanka,Soil erosion,
mechanized-sand-mining-in-the-maha-oya-sri-lanka,"Biodiversity loss (wildlife, agro-diversity)",
mechanized-sand-mining-in-the-maha-oya-sri-lanka,"Floods (river, coastal, mudflow)",
mechanized-sand-mining-in-the-maha-oya-sri-lanka,Large-scale disturbance of hydro and geological systems,
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,Large-scale disturbance of hydro and geological systems,
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,Reduced ecological / hydrological connectivity,
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,"Floods (river, coastal, mudflow)",
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,Soil erosion,
illegal-sand-mining-in-peam-krasop-wildlife-sanctuary-cambodia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mayrouba-sand-quarries-lebanon,Air pollution,
mayrouba-sand-quarries-lebanon,"Biodiversity loss (wildlife, agro-diversity)",
mayrouba-sand-quarries-lebanon,Loss of landscape/aesthetic degradation,
mayrouba-sand-quarries-lebanon,Noise pollution,
mayrouba-sand-quarries-lebanon,Soil erosion,
mayrouba-sand-quarries-lebanon,Deforestation and loss of vegetation cover,
mayrouba-sand-quarries-lebanon,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mayrouba-sand-quarries-lebanon,Groundwater pollution or depletion,
mayrouba-sand-quarries-lebanon,Reduced ecological / hydrological connectivity,
silicosis-victims-of-stone-quarries-in-rajasthan-india,Air pollution,
silicosis-victims-of-stone-quarries-in-rajasthan-india,Mine tailing spills,
silicosis-victims-of-stone-quarries-in-rajasthan-india,Loss of landscape/aesthetic degradation,
silicosis-victims-of-stone-quarries-in-rajasthan-india,Soil contamination,
silicosis-victims-of-stone-quarries-in-rajasthan-india,Groundwater pollution or depletion,
heavy-polluting-transit-in-massachusetts-usa,Air pollution,
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Other Environmental impacts,
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,"Biodiversity loss (wildlife, agro-diversity)",
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Food insecurity (crop damage),
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Loss of landscape/aesthetic degradation,
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Noise pollution,
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Soil erosion,
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Groundwater pollution or depletion,
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Large-scale disturbance of hydro and geological systems,
sand-mining-along-the-cau-river-bac-ninh-province-vietnam,Reduced ecological / hydrological connectivity,
beach-erosion-in-rafah-palestine,"Floods (river, coastal, mudflow)",
beach-erosion-in-rafah-palestine,Soil erosion,
beach-erosion-in-rafah-palestine,Large-scale disturbance of hydro and geological systems,
beach-erosion-in-rafah-palestine,Other Environmental impacts,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Air pollution,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,"Biodiversity loss (wildlife, agro-diversity)",
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Loss of landscape/aesthetic degradation,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Soil contamination,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Soil erosion,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Waste overflow,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Deforestation and loss of vegetation cover,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Fires,
roma-relocated-to-an-isolated-agricultural-area-garmen-bulgaria,Noise pollution,
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,"Biodiversity loss (wildlife, agro-diversity)",
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,Reduced ecological / hydrological connectivity,
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,Waste overflow,
offshore-sea-sand-harvest-from-in-south-coast-of-the-indian-ocean-kenya,Large-scale disturbance of hydro and geological systems,
climate-change-displacement-of-native-alaskans-usa,"Floods (river, coastal, mudflow)",
climate-change-displacement-of-native-alaskans-usa,Global warming,
climate-change-displacement-of-native-alaskans-usa,Loss of landscape/aesthetic degradation,
climate-change-displacement-of-native-alaskans-usa,Soil erosion,
climate-change-displacement-of-native-alaskans-usa,Large-scale disturbance of hydro and geological systems,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Deforestation and loss of vegetation cover,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,"Floods (river, coastal, mudflow)",
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,"Biodiversity loss (wildlife, agro-diversity)",
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Loss of landscape/aesthetic degradation,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Noise pollution,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Soil erosion,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Waste overflow,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Groundwater pollution or depletion,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Large-scale disturbance of hydro and geological systems,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Reduced ecological / hydrological connectivity,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Air pollution,
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Food insecurity (crop damage),
gravel-and-sand-extraction-from-the-drina-river-serbia-bosnia-and-herzegovina,Soil contamination,
extraccion-de-materiales-rio-la-vieja-colombia,Air pollution,
extraccion-de-materiales-rio-la-vieja-colombia,Food insecurity (crop damage),
extraccion-de-materiales-rio-la-vieja-colombia,Loss of landscape/aesthetic degradation,
extraccion-de-materiales-rio-la-vieja-colombia,Noise pollution,
extraccion-de-materiales-rio-la-vieja-colombia,Soil contamination,
extraccion-de-materiales-rio-la-vieja-colombia,Soil erosion,
extraccion-de-materiales-rio-la-vieja-colombia,Deforestation and loss of vegetation cover,
extraccion-de-materiales-rio-la-vieja-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
extraccion-de-materiales-rio-la-vieja-colombia,Large-scale disturbance of hydro and geological systems,
extraccion-de-materiales-rio-la-vieja-colombia,"Biodiversity loss (wildlife, agro-diversity)",
extraccion-de-materiales-rio-la-vieja-colombia,Groundwater pollution or depletion,
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,"Floods (river, coastal, mudflow)",
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,Loss of landscape/aesthetic degradation,
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,Soil erosion,
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
illegal-sand-mining-along-the-tien-river-dong-thap-province-vietnam,Large-scale disturbance of hydro and geological systems,
